handle,name,url,status
ntw,"National Taiwan University, Department of Economics",http://140.112.177.119/RePEc/ntw/,OK
nub,"Industrial Economics Division, Nottingham University Business School",ftp://ideas.repec.org/pub/RePEc/frozen/nub/,OK
nuf,Nuffield College Working Paper Archive,https://www.nuffield.ox.ac.uk/Economics/papers/RePEc/nuf,OK
nup,"College of Management, National University of Political Studies and Public Administration",http://www.managementdynamics.ro/RePEc/nup/,OK
nus,National University of Singapore - Department of Economics' Working Paper,http://www.fas.nus.edu.sg/RePEc/nus/,OK
nva,Working Paper Archive of the Navarra Center for International Development,http://ncid.unav.edu/sites/default/files/REPEC/,OK
nwe,"University of National and World Economy, Sofia, Bulgaria",http://www.unwe.bg/RePEc/nwe/,OK
nwu,"Center for Mathematical Studies in Economics and Management Science,",http://www.kellogg.northwestern.edu/research/math/repec/nwu/index.htm,OK
nya,"University at Albany, SUNY",http://www.albany.edu/economics/research/workingp/RePEc/nya/,OK
nye,New York Economic Review,http://www.nyecon.net/RePEc/nye/,OK
nyo,SUNY-Oswego Economics Department Working Paper Archive,ftp://economic.oswego.edu/RePEc/nyo,Connectoin Refused
nys,SUNY-Stony Brook Department of Economics Working Papers,http://www.stonybrook.edu/commcms/economics/research/repec/nys/index.html,OK
nzb,Discussion Paper Archive at Reserve Bank of New Zealand,http://repec.rbnz.govt.nz/nzb/,OK
nzt,Treasury Working Paper Series,http://www.treasury.govt.nz/RePEc/nzt/,OK
occ,"Department of Economics, Occidental College",http://sites.oxy.edu/economics/RePEc/occ/,OK
ocp,OCP Policy Center RePEc archives,http://storage1.lnet.ma/RePEc/ocp/,OK
odi,"Economic and Statistical Analysis Unit (ESAU), Overseas Development Institute (ODI), London",http://www.odi.org.uk/esau/RePEc/odi/,Page Not Found
ods,"Department of Business Administration and Corporate Security, International Humanitarian University",http://www.jami.org.ua/RePEc/ods/,OK
oec,Organisation for Economic Co-Operation and Development,http://repec.oecdcode.org/oec/,OK
oeg,Efficiency Series Papers,https://www.unioviedo.es/oeg/RePEc/oeg/,OK
oen,Romanian Society for Economic Science - OEconomica Magazine,http://oeconomica.org.ro/RePEc/oen/,OK
oet,"SUNY-Oswego, Department of Economics",ftp://economic.oswego.edu/RePEc/oet,Connectoin Refused
ofr,"Office of Financial Research, US Department of the Treasury",http://financialresearch.gov/repec/,Connectoin Refused
okl,"Oklahoma State University, Department of Economics and Legal Studies in Business",http://spears.okstate.edu/home/repec/okl,OK
okn,"Okan University Research Centre for Financial Risks, OKFRAM",http://okfram.okan.edu.tr/OKFRAM/RePEc/okn/,Page Not Found
old,"Department of Economics, University of Oldenburg",https://www.uni-oldenburg.de/fileadmin/user_upload/wire/fachgebiete/vwl/RePEc/old/,OK
olf,"Department of Economics, St. Olaf College",http://www.stolaf.edu/depts/economics/RePEc/olf/,OK
onb,Oesterreichische Nationalbank,http://www.oenb.at/RePEc/onb/,OK
onl,Online Science Publishing,http://www.onlinesciencepublishing.com/working/RePEc/onl/,
opa,"Silesian University, School of Business Administration",http://www.iivopf.cz/RePEc/opa/,OK
opn,"Department of Economics, Faculty of Social Sciences, The Open University",http://www.open.ac.uk/socialsciences/repec/opn/,OK
opt,OSIPTEL,http://www.osiptel.gob.pe/Archivos/Docs_RePEc/opt/,OK
ora,"Faculty of Economics, University of Oradea",http://anale.steconomiceuoradea.ro/RePEc/ora/,OK
ore,University of Oregon Economics Department Working Papers,http://economics.uoregon.edu/RePEc/ore,OK
ose,"Oficina de Estudios Economicos, OSINERGMIN",http://www.osinergmin.gob.pe/newweb/pages/Estudios_Economicos/RePEc/ose/,OK
osi,"Josip Juraj Strossmayer University of Osijek, Faculty of Economics, Croatia",http://www.efos.unios.hr/repec/osi/,Connectoin Refused
osk,"Osaka University, Graduate School of Economics and Osaka School of International Public Policy (OSIPP)",http://www2.econ.osaka-u.ac.jp/library/global/RePEc/osk/,OK
osp,"Osaka School of International Public Policy, Osaka University",http://www.osipp.osaka-u.ac.jp/RePEc/osp/,OK
ost,"Institut f¸r Ost- und S¸dosteuropaforschung, IOS (Institute for East and South-East European Studies)",https://www.dokumente.ios-regensburg.de/RePEc/ost/,OK
osu,"Ohio State University, Department of Economics",http://economics.sbs.ohio-state.edu/osu/,OK
ota,Otaru University of Commerce,ftp://repec.oru.se/RePEc/legacy/ota/,OK
otg,"Department of Economics, University of Otago",http://www.business.otago.ac.nz/econ/research/RePEc/otg/,OK
ott,"Department of Economics, University of Ottawa",http://ssms.socialsciences.uottawa.ca/vfs/RePEc/ott/,OK
oul,Ottawa United Learning Academy,http://tnc-online.org/RePEc/oul/,OK
oup,Oxford University Press,ftp://ftpeagle.bc.edu/pub/user/baum/RePEc/oup,OK
ove,Economics and business letters,https://www.unioviedo.es/reunido/RePEc/ove/,OK
ovi,Ovidius University of Constantza,http://stec.univ-ovidius.ro/RePEc/ovi/,OK
ovr,C·tedra FundaciÛn RamÛn Areces de DistribuciÛn Comercial,http://www.catedrafundacionarecesdcuniovi.es/RePEc/ovr,OK
oxf,"Department of Economics, University of Oxford",https://www.economics.ox.ac.uk/RePEc/oxf/,OK
oxp,Oxford University Press,http://www.oxfordjournals.org/repec/oxp/,OK
ozl,"Bankwest Curtin Economics Centre, Curtin University",http://ftprepec.drivehq.com/ozl/,OK
pab,Universidad Pablo de Olavide,http://www.upo.es/serv/bib/RePEc/pab/,OK
pad,"Dipartimento di Scienze Economiche e Aziendali ""Marco Fanno"", Universit‡ di Padova",http://www.decon.unipd.it/RePEc/pad/,OK
pae,"Department of Agricultural Economics, College of Agriculture, Purdue University",http://www.agecon.purdue.edu/RePEc/pae/,OK
paf,Perspective Afrique,http://www.perspaf.org/RePEc/paf/,OK
pai,"Departamento de EconomÌa, Universidad del PacÌfico",http://www.up.edu.pe/repec/pai/,OK
pal,Palgrave Macmillan,ftp://ideas.repec.org/pub/RePEc/pal/,OK
par,"Department of Economics, Working Paper Archive at University of Parma",http://swrwebeco.econ.unipr.it/RePEc/par/,OK
pas,Economics Working Paper Archive,http://repec.cap.anu.edu.au/RePEc/pas,OK
pau,"Research Department, Groupe ESC Pau",http://www.esc-pau.fr/RePEc/pau/,OK
pav,"Department of Economics and Management, University of Pavia",http://economia.unipv.it/docs/dipeco/quad/ps/RePEc/pav,OK
pbs,"University of Portsmouth, Portsmouth Business School",http://repec.port.ac.uk/RePEc/pbs/,OK
pca,Portuguese Competition Authority,http://ctp.di.fct.unl.pt/~jcas/RePEc/pca/,
pcc,Papers of Peter Cramton,http://www.cramton.umd.edu/RePEc/pcc/,OK
pch,"Business School, Pontificia Universidad Cat√≥lica",http://eacc10.puc.cl/RePEc/pch/,OK
pcp,Departamento de EconomÌa / Economics Department - Pontificia Universidad CatÛlica del Per˙,http://delos.pucp.edu.pe/RePEc/pcp,OK
pcz,"Department of Management, Czestochowa Technical University",ftp://pjms.zim.pcz.pl/RePEc/pcz/,OK
pdb,Centre for Policy Dialogue (CPD),http://www.cpd.org.bd/RePEc/pdb/,OK
pdc,Prague Development Center,ftp://92.51.146.170/incoming/RePEc/pdc,OK
pdm,"Centre de Recerca EconÚmica (UIB ∑""Sa Nostra"")",http://www.uib.es/catedraunesco/RePEc/pdm/,OK
pdn,"Faculty of Business Administration and Economics, University of Paderborn",http://groups.uni-paderborn.de/wp-wiwi/RePEc/pdn/,OK
pec,"Department of Economics and Regional Studies, University of PÈcs",http://krti-en.ktk.pte.hu/pec/,Connectoin Refused
pei,Il Pensiero Economico Italiano,http://www.ilpensieroeconomicoitaliano.it/RePEc/pei/,OK
pen,Penn Institute for Economic Research Working Paper Archive at,http://www.ssc.upenn.edu/RePEc,OK
pep,Journal of Entrepreneurial Finance,http://jefsite.org/RePEc/pep/,
per,"Person Archive, names of registered persons in the RePEc authority",ftp://authors.repec.org/RePEc/per/,OK
pes,Institute of Economic Research and Polish Economic Society Branch in ToruÒ,http://www.badaniag.webd.pl/RePEc/pes/,
pet,"Department of Economics, University of Petrosani",http://www.upet.ro/RePEc/pet/,OK
pfi,Public Finance = Finances publiques,ftp://ftpeagle.bc.edu/pub/user/baum/RePEc/pfi,OK
pfq,State Audit Office of Hungary,http://www.penzugyiszemle.hu/aszrepec/pfq/,OK
phd,Philippine Institute for Development Studies,https://serp-p.pids.gov.ph/repec/phd/,OK
phl,"School of Statistics, University of the Philippines at Diliman",http://www.stat.upd.edu.ph/RePEc/phl/,Page Not Found
phs,"School of Economics, University of the Philippines Diliman",http://www.econ.upd.edu.ph/RePEc/phs/,OK
phu,"Hanseatic University, Germany",ftp://212.204.40.50/econ/RePEc/phu/,Connectoin Refused
pia,Dipartimento di Economia,ftp://repec.unipg.it/RePEc/pia/,OK
pid,Pakistan Institute of Development Economics,http://www.pide.org.pk/RePEc/pid/,OK
pie,"Discussion Papers Archive at Dipartimento di Economia e Management, University of Pisa",http://www.ec.unipi.it/RePEc/pie,OK
pil,"globADVANTAGE, Polytechnic Institute of Leiria",http://globadvantage.ipleiria.pt/RePEc/pil/,OK
pio,"Pion Ltd, London",http://www.envplan.com/RePEc/pio/,OK
pit,"Department of Economics, University of Pittsburgh",http://www.econ.pitt.edu/sites/default/files/RePEc/pit/,OK
pje,Applied Economics Research Centre,http://www.aerc.edu.pk/RePEc/pje/,OK
pjm,Portuguese Journal of Management Studies,http://pascal.iseg.utl.pt/~pjms/repec/pjm/,OK
pke,Post Keynesian Economics Study Group (PKSG),http://www.postkeynesian.net/RePEc/pke/,OK
pkk,"Keleti Faculty of Economics, ”buda University",http://uni-obuda.hu/users/vecseya/RePEc/pkk/,OK
pkp,Conscientia Beam,http://www.conscientiabeam.com/working/RePEc/pkp/,OK
pmu,"""Petru Maior"" University of Tirgu-Mures, Romania - Faculty of Economics Law and Administrative Sciences",http://www.upm.ro/facultati_departamente/ea/RePEc/pmu/,OK
poi,"Research Centre on Economic and Financial Integration, Poitiers University",http://crief.labo.univ-poitiers.fr/RePEc/poi/,OK
por,Economics Working Paper Archive at FEP,http://www.fep.up.pt/RePEc/por,OK
pos,"Publishing Center ""Dialog""",http://pathofscience.org/repec/pos/,OK
pot,Verzeichnis wirtschafts- und sozialwissenschaftlicher Schriftenreihen der Universit√§t Potsdam,ftp://ftp.uni-potsdam.de/pub/RePEc/pot,OK
ppc,"Philosophy, Politics and Economics, University of Pennsylvania",http://www.sas.upenn.edu/ppe-repec/ppc/,OK
ppe,"Pesquisa e Planejamento EconÙmico - PPE, Instituto de Pesquisa EconÙmica Aplicada (IPEA)",http://ppe.ipea.gov.br/RePEc/ppe/,Connectoin Refused
ppg,"Programa de P√≥s-Gradua√ß√£o em Economia - PPGE, Universidade Federal da Para√≠ba",http://www.ccsa.ufpb.br/ppge/RePEc/ppg/,OK
pph,Phoenix Yayinevi (Phoenix Publication House of Turkey),http://phoenixyayinevi.com/bseries/RePec/pph,Page Not Found
ppi,PPIC Working Paper Series,http://repec.ppic.org/ppi,Page Not Found
pqs,"Department of Administration, University of Quebec in Outaouais",http://w3.uqo.ca/repec/RePEc/pqs/,OK
pra,Munich Personal RePEc Archive,https://mpra.ub.uni-muenchen.de/RePEc/pra,OK
pre,"Working Papers, Department of Economics, University of Pretoria",http://online.up.ac.za/resources/economics/repec/RePEc/pre/,OK
prf,University of Finance and Economics,http://repec.vsfs.cz/RePEc/prf/,Page Not Found
prg,"University of Economics, Prague",https://www.vse.cz/RePEc/prg/,OK
pri,"Pliny Fisk Collection of Economics and Finance, Princeton University",https://library.princeton.edu/econlib/RePEc/pri/,OK
prp,University of Primorska Press,http://www.hippocampus.si/prp/,OK
prs,Programme National Pers√©e,http://tools.persee.fr/RePEc/prs/,OK
prt,"Department of Economic Studies, University of Naples ""Parthenope""",http://economia.uniparthenope.it/ise/sito/RePEc/prt,Page Not Found
pru,Poverty Research Unit at Sussex,ftp://ftp.sussex.ac.uk/pub/Units/RePEc/pru/,OK
psc,Central European Journal of Economic Modelling and Econometrics,ftp://econometrics.uni.lodz.pl/CejemeRepec/,OK
psi,Policy Studies Institute Research Discussion Series,http://www.psi.org.uk/RePEc/psi,OK
psl,Associazione Economia Civile,http://www.carlodippoliti.eu/repec/psl/,
psp,Principled Societies Project,https://principledsocietiesproject.org/RePEc/psp/,OK
ptl,"Facultad de Econom√≠a y Empresa, Universidad Diego Portales",ftp://200.14.87.145/ptl/,Connectoin Refused
pts,"Faculty of Economics, University of Pitesti",http://economic.upit.ro/repec/pts/,OK
ptu,"Economics and Research Department, Banco de Portugal",https://www.bportugal.pt/REPEC/ptu/default.html,OK
puc,"Departamento de EconomÌa Agraria, Facultad de AgronomÌa e IngenierÌa Forestal de la Pontificia Universidad CatÛlica de Chile",http://www.uc.cl/agronomia/b_departamentos/EconomiaAgraria/RePEc/puc/,OK
pue,"Centro de InvestigaciÛn e Inteligencia EconÛmica (CIIE), Departamento de Ciencias Sociales - UPAEP",http://cecip.upaep.mx/investigacion/CIIE/RePEc/pue/,Connectoin Refused
pui,Puey Ungphakorn Institute for Economic Research,https://www.pier.or.th/RePEc/pui/,OK
pum,"Department of Geography, Philipps University Marburg",ftp://137.248.191.199/RePEc/pum/,OK
pup,Princeton University Press,http://assets.press.princeton.edu/RePEc/pup,OK
pur,"Department of Economics, Purdue University",http://www.krannert.purdue.edu/programs/phd/RePEc/pur/,OK
qed,"Economics Department, Queen's University",http://qed.econ.queensu.ca/RePEc/qed/,OK
qeh,Queen Elizabeth House Papers Archive,http://www3.qeh.ox.ac.uk/RePEc/qeh/,OK
qld,Economics Discussion Paper Archive at UQ,http://www.uq.edu.au/economics/publications/RePEc/qld/,OK
qmm,CReMFi - School of Economics and Finance - QMUL,http://www.econ.qmul.ac.uk/papers/RePEc/qmm,OK
qmw,Queen Mary University of London - School of Economics and Finance,http://www.econ.qmul.ac.uk/papers/RePEc/qmw,OK
qnt,"Econometrics online journal ""Quantile"" in Russian language",http://quantile.ru/RePEc/qnt/,OK
qsh,Harvard University OpenScholar,http://repec.iq.harvard.edu/RePEc/qsh,Connectoin Refused
qss,"Department of Quantitative Social Science - UCL Institute of Education, University College London",http://repec.ioe.ac.uk/RePEc/qss/,Connectoin Refused
qub,"Queen's Management School, Queen's University Belfast",ftp://ftp.qub.ac.uk/pub/users/repec/qub/,OK
quc,"Department of Economics, Queens College of the City University of New York",http://www.qc-econ-bba.com/RePEc/quc/,OK
qui,"Facultad de Economia ""Vasco de Quiroga"", Universidad Michoacana de San Nicolas de Hidalgo",http://economiaysociedad.umich.mx/RePEc/qui,OK
qut,"School of Economics and Finance, Queensland University of Technology",http://repec.bus.qut.edu.au/RePEc/qut/,OK
rac,"United Nations Development Programme, Regional Bureau for Africa (UNDP/RBA)",http://www.afhdr.org/RePEc/rac/,OK
rae,Review of Agricultural and Environmental Studies - Revue d'Etudes en Agriculture et Environnement,http://www1.montpellier.inra.fr/transfert_ext/repec/rae/,OK
raf,"World Agroforestry Centre, Library Department",http://www.worldagroforestry.org/economics_papers/,OK
rai,Rainer Hampp Verlag,http://www.Hampp-Verlag.de/RePEc/rai/,OK
ran,RAND Corporation,http://smapp.rand.org/pubs/RePEc/ran/,OK
rar,QA - Rivista dell'Associazione Manlio Rossi Doria,http://host.uniroma3.it/associazioni/rossidoria/db/repec/rar/,Page Not Found
rau,Romanian-American University,http://www.rebe.rau.ro/RePEc/rau/,OK
rba,Reserve Bank of Australia,http://www.rba.gov.au/repec/rba/,OK
rbn,"Urban Institute, Program on Retirement Policy",http://www.urban.org/retirement_policy/repec/,Page Not Found
rbp,Banco Central de Reserva del Per˙,http://www.bcrp.gob.pe/RePEc/rbp/,OK
rbq,Groupe Revue Banque,http://www.revue-banque.fr/RePEc/rbq/,OK
rbs,Society for the Study of Business and Finance,http://www.ssbfnet.com/ojs/RePEc/rbs/,OK
rbz,South African Reserve Bank,ftp://ftp.resbank.co.za/RePEc/rbz/,OK
rce,Revista de Ciencias Econ√≥micas,http://revistas.ucr.ac.cr/public/RePEc/rce,OK
rcf,Facultad de Ciencias EconÛmicas UNL,http://www.fce.unl.edu.ar/RePEc/rcf/,OK
rco,CRC TRR 190 Rationality and Competition,https://rationality-and-competition.de/wp-content/uploads/RePEc/rco,OK
rcr,"CREI, Universit‡ degli Studi Roma Tre",http://host.uniroma3.it/centri/crei/RePEc/rcr/,OK
rdc,Romanian Distribution Committee,http://crd-aida.ro/RePEc/rdc/,OK
rde,Rivista di Diritto ed Economia dello Sport,http://www.rdes.it/RePEc/rde/,OK
rdg,"Henley Business School, Reading University",http://www.reading.ac.uk/Acadepts/kl/repec/rdg/,OK
rea,Economics Working Paper,http://www.toulouse.inra.fr/centre/esr/RePEc/rea,Page Not Found
rec,International Association on Economic Cycles,http://www.usc.es/economet/RePEc/rec,
red,Review of Economic Dynamics,https://www.EconomicDynamics.org/RePEc/red/,OK
reg,Regulation2point0,http://regulation2point0.org/repec/reg/,OK
rei,Revista de EconomÌa Institucional,https://www.uexternado.edu.co/facecono/ecoinstitucional/RePEc/rei,OK
rej,"Romanian Economic Journal, Department of International Business and Economics, Academy of Econimic Studies from Bucharest",http://www.rejournal.eu/Repec/rej/,OK
rel,Revista de EconomÌa Laboral,http://www.aeet.eu/images/RePEc/rel/,OK
ren,Review of Economic Analysis,http://www.rofea.org/RePEc/ren/,OK
rep,"Resource Economics and Policy Analysis Research Group, University of Victoria",http://web.uvic.ca/~repa/RePEc/rep,OK
rer,"Revista de Estudios Regionales, Universidades P˙blicas de AndalucÌa",http://www.revistaestudiosregionales.com/RePEc/rer/,OK
res,AsociaciÛn de EconomÌa EcolÛgica en EspaÒa - ECOECOES,http://www.ecoecoes.es/RePEc/res/,Page Not Found
ret,AsociaciÛn de EconomÌa CrÌtica,http://www.revistaeconomiacritica.org/RePEc/ret/,
rev,Revista de Economia Aplicada,ftp://ftp.funep.es/RePEc/rev/,Connectoin Refused
rfa,Redfame Publishing,ftp://journalship.com/RePEc/rfa/,OK
rfb,The Review of Finance and Banking,http://rfb.ase.ro/RePEc/rfb/index.asp,OK
rfe,Faculty of Economics,http://www.efri.uniri.hr/RePEc/rfe,OK
